GVKEY,CIQID,,Company Name
18792,IQ224325923,,"Gaming and Leisure Properties, Inc. (NasdaqGS:GLPI)"
163983,IQ22413056,,"TreeHouse Foods, Inc. (NYSE:THS)"
30091,IQ224055283,,Snap Inc. (NYSE:SNAP)
21433,IQ224003614,,"Zayo Group Holdings, Inc."
16225,IQ223971217,,"Western Midstream Partners, LP (NYSE:WES)"
12384,IQ22385966,,Shell plc (LSE:SHEL)
148770,IQ2238172,,"MarkWest Energy Partners, L.P."
18315,IQ22365961,,"Precigen, Inc. (NasdaqGS:PGEN)"
163946,IQ22357184,,"CF Industries Holdings, Inc. (NYSE:CF)"
174024,IQ22357130,,"United States Oil Fund, LP (ARCA:USO)"
164557,IQ22323846,,RBC Bearings Incorporated (NYSE:RBC)
35005,IQ223236753,,"Zoom Video Communications, Inc. (NasdaqGS:ZM)"
164688,IQ22316531,,Macquarie Global Infrastructure Total Return Fund Inc. (NYSE:MGU)
36494,IQ22308082,,"Shift4 Payments, Inc. (NYSE:FOUR)"
34447,IQ222996066,,"Beyond Meat, Inc. (NasdaqGS:BYND)"
163935,IQ22298592,,Global Partners LP (NYSE:GLP)
16011,IQ222948413,,JOYY Inc. (NasdaqGS:YY)
163867,IQ22250724,,Stonegate Bank
12142,IQ22247,,Oracle Corporation (NYSE:ORCL)
15117,IQ222402013,,"Tallgrass Energy Partners, LP"
164680,IQ22238416,,KapStone Paper and Packaging Corporation
163921,IQ22236226,,Williams Partners L.P.
163920,IQ22211534,,Western Alliance Bancorporation (NYSE:WAL)
18468,IQ22143565,,"Plains GP Holdings, L.P. (NasdaqGS:PAGP)"
65270,IQ220874,,Atos Syntel Inc.
164189,IQ22039240,,Lazard World Dividend & Income Fund Inc.
64901,IQ218451,,"Maximus, Inc. (NYSE:MMS)"
12141,IQ21835,,Microsoft Corporation (NasdaqGS:MSFT)
19044,IQ21813301,,"Varonis Systems, Inc. (NasdaqGS:VRNS)"
166555,IQ21766771,,"Alphatec Holdings, Inc. (NasdaqGS:ATEC)"
64480,IQ217503,,TiVo Corporation
7163,IQ21719,,S&P Global Inc. (NYSE:SPGI)
162127,IQ2168124,,"Consolidated Communications Holdings, Inc. (NasdaqGS:CNSL)"
16648,IQ216581935,,"Advanced Disposal Services, Inc."
63938,IQ216463,,"SeaChange International, Inc. (NasdaqGS:SEAC)"
14864,IQ216359216,,"JRjr33, Inc. (OTCPK:JRJR.Q)"
22134,IQ216313883,,Axalta Coating Systems Ltd. (NYSE:AXTA)
13664,IQ215858913,,"GCI Liberty, Inc."
13858,IQ215786857,,Fleetmatics Group PLC
16533,IQ215742862,,First Trust MLP and Energy Income Fund (NYSE:FEI)
13721,IQ215548781,,Zoetis Inc. (NYSE:ZTS)
16745,IQ215515336,,Prothena Corporation plc (NasdaqGS:PRTA)
16972,IQ215497349,,Sphere 3D Corp. (NasdaqCM:ANY)
27575,IQ215373840,,Acushnet Holdings Corp. (NYSE:GOLF)
16116,IQ215342183,,CyrusOne Inc.
162386,IQ214998884,,"GUE Liquidation Companies, Inc."
13076,IQ214786344,,"Cohen & Steers Limited Duration Preferred and Income Fund, Inc. (NYSE:LDP)"
16738,IQ214727961,,Houghton Mifflin Harcourt Company
147849,IQ2146380,,"Computer Programs and Systems, Inc. (NasdaqGS:CPSI)"
12803,IQ214208943,,Gigamon Inc.
12833,IQ214103601,,"Delek Logistics Partners, LP (NYSE:DKL)"
179741,IQ21401,,KKR & Co. Inc. (NYSE:KKR)
199456,IQ213879,,"Roundy's, Inc."
12294,IQ212766522,,MPLX LP (NYSE:MPLX)
18043,IQ212741644,,News Corporation (NasdaqGS:NWSA)
15452,IQ212046219,,"LinnCo, LLC"
27928,IQ21171,,Intuit Inc. (NasdaqGS:INTU)
6008,IQ21127,,Intel Corporation (NasdaqGS:INTC)
150837,IQ2102034,,Natural Resource Partners L.P. (NYSE:NRP)
164086,IQ21009761,,Cimpress plc (NasdaqGS:CMPR)
25219,IQ20999,,"Houlihan Lokey, Inc. (NYSE:HLI)"
162146,IQ20991737,,"Cryoport, Inc. (NasdaqCM:CYRX)"
5639,IQ20963,,"Hill-Rom Holdings, Inc."
163601,IQ20951221,,DSW Inc.
164011,IQ20950970,,BlackRock Enhanced Global Dividend Trust (NYSE:BOE)
190355,IQ20946777,,"AxoGen, Inc. (NasdaqCM:AXGN)"
25349,IQ208736100,,"Global Blood Therapeutics, Inc."
174222,IQ20801430,,"Dunkin' Brands Group, Inc."
170617,IQ20765463,,"Meta Platforms, Inc. (NasdaqGS:META)"
163847,IQ20759856,,AllianzGI International & Premium Strategy Fund
61567,IQ207221,,The Estée Lauder Companies Inc. (NYSE:EL)
21626,IQ207170588,,"Vivint Solar, Inc."
17277,IQ206492532,,"NV5 Global, Inc. (NasdaqCM:NVEE)"
33439,IQ206295349,,Perspecta Inc.
4988,IQ20571,,TEGNA Inc. (NYSE:TGNA)
23671,IQ205573,,Nokia Oyj (HLSE:NOKIA)
61325,IQ205233,,"Pediatrix Medical Group, Inc. (NYSE:MD)"
187039,IQ20523038,,"Zillow Group, Inc. (NasdaqGS:ZG)"
12892,IQ20522974,,Sunoco LP (NYSE:SUN)
18049,IQ205131,,F.N.B. Corporation (NYSE:FNB)
171153,IQ204816565,,"PGIM High Yield Bond Fund, Inc. (NYSE:ISD)"
11854,IQ204777589,,"NMI Holdings, Inc. (NasdaqGM:NMIH)"
171139,IQ204710830,,"Southcross Energy Partners, L.P."
184009,IQ20351,,"Financial Engines, Inc."
66085,IQ20323,,Arlington Asset Investment Corp. (NYSE:AAIC)
28806,IQ203142,,"Arrowhead Pharmaceuticals, Inc. (NasdaqGS:ARWR)"
28034,IQ203028,,Chubb Limited (NYSE:CB)
28194,IQ203002,,Avient Corporation (NYSE:AVNT)
14535,IQ20119,,The E.W. Scripps Company (NasdaqGS:SSP)
145701,IQ201105,,"Principal Financial Group, Inc. (NasdaqGS:PFG)"
149070,IQ2004577,,CME Group Inc. (NasdaqGS:CME)
20659,IQ2003650,,"Amphastar Pharmaceuticals, Inc. (NasdaqGS:AMPH)"
28940,IQ200199,,Belden Inc. (NYSE:BDC)
15181,IQ199526,,"Banco Bilbao Vizcaya Argentaria, S.A. (BME:BBVA)"
60894,IQ19839,,Cameron International Corporation
27794,IQ197012,,"Wolfspeed, Inc. (NYSE:WOLF)"
20779,IQ19691,,"Cisco Systems, Inc. (NasdaqGS:CSCO)"
24783,IQ196872,,"Tetra Tech, Inc. (NasdaqGS:TTEK)"
126136,IQ19609,,"Charter Communications, Inc. (NasdaqGS:CHTR)"
2721,IQ195225,,Canon Inc. (TSE:7751)
3980,IQ191564,,The Walt Disney Company (NYSE:DIS)
11060,IQ191328,,V.F. Corporation (NYSE:VFC)
11017,IQ191216,,Universal Corporation (NYSE:UVV)
11856,IQ19109,,Truist Financial Corporation (NYSE:TFC)
10877,IQ191013,,Unit Corporation (OTCPK:UNTC)
10839,IQ190965,,"Unifi, Inc. (NYSE:UFI)"
10801,IQ190756,,UGI Corporation (NYSE:UGI)
14477,IQ190694,,"Waste Management, Inc. (NYSE:WM)"
10793,IQ190636,,"Tyson Foods, Inc. (NYSE:TSN)"
15580,IQ19053,,Bank of Montreal (TSX:BMO)
7647,IQ19049,,Bank of America Corporation (NYSE:BAC)
10618,IQ190268,,The Toro Company (NYSE:TTC)
166224,IQ1901034,,Novadaq Technologies Inc.
1976,IQ19007,,Baker Hughes Holdings LLC
10411,IQ189539,,"Telephone and Data Systems, Inc. (NYSE:TDS)"
10385,IQ189526,,Teck Resources Limited (TSX:TECK.B)
15414,IQ189488,,Bio-Techne Corporation (NasdaqGS:TECH)
166451,IQ189274,,NYSE Holdings LLC
10247,IQ189096,,Sysco Corporation (NYSE:SYY)
10035,IQ188785,,State Street Corporation (NYSE:STT)
10002,IQ188653,,"CalAtlantic Group, Inc."
9761,IQ188413,,Skyline Corporation
184254,IQ18833,,"Apollo Global Management, Inc. (NYSE:APO)"
9445,IQ188244,,SCANA Corporation
9216,IQ188099,,Rogers Corporation (NYSE:ROG)
17120,IQ187662,,SVB Financial Group (NasdaqGS:SIVB)
182308,IQ1876050,,"Medidata Solutions, Inc."
65345,IQ18759,,"American Capital, Ltd."
64768,IQ18749,,"Amazon.com, Inc. (NasdaqGS:AMZN)"
175518,IQ1873971,,Rosetta Genomics Ltd. (OTCPK:ROSG.Q)
28349,IQ18711,,The Allstate Corporation (NYSE:ALL)
29751,IQ18671,,Albemarle Corporation (NYSE:ALB)
8858,IQ186373,,"NextGen Healthcare, Inc. (NasdaqGS:NXGN)"
8789,IQ186243,,Protective Life Corporation
8546,IQ185801,,Koninklijke Philips N.V. (ENXTAM:PHIA)
133768,IQ185648,,"MetLife, Inc. (NYSE:MET)"
8455,IQ185508,,PPL Corporation (NYSE:PPL)
8304,IQ185333,,Pall Corporation
210418,IQ18527,,ABB Ltd (SWX:ABBN)
8030,IQ184945,,Nucor Corporation (NYSE:NUE)
8001,IQ184841,,NorthWestern Corporation (NasdaqGS:NWE)
17556,IQ184429319,,Brookfield Property Partners L.P.
14438,IQ184157327,,The ADT Security Corporation
17997,IQ184128240,,Constellium SE (NYSE:CSTM)
17228,IQ183786013,,Talos Energy Inc. (NYSE:TALO)
12459,IQ182505,,"NVR, Inc. (NYSE:NVR)"
7085,IQ181478,,Masco Corporation (NYSE:MAS)
7146,IQ181176,,"McCormick & Company, Incorporated (NYSE:MKC)"
6865,IQ181003,,"M.D.C. Holdings, Inc. (NYSE:MDC)"
6829,IQ180871,,"Lowe's Companies, Inc. (NYSE:LOW)"
6653,IQ180481,,"Legg Mason, Inc."
6574,IQ180017,,"Snyder's-Lance, Inc."
14790,IQ178296,,Meritage Homes Corporation (NYSE:MTH)
5667,IQ178254,,HF Sinclair Corporation (NYSE:DINO)
5492,IQ177934,,"L3Harris Technologies, Inc. (NYSE:LHX)"
5439,IQ177698,,Halliburton Company (NYSE:HAL)
5254,IQ177455,,Graham Corporation (NYSE:GHM)
12895,IQ177251,,Axiall Corporation
5047,IQ177031,,General Electric Company (NYSE:GE)
4941,IQ176787,,GATX Corporation (NYSE:GATX)
30870,IQ1764045729,,"Aspen Technology, Inc. (NasdaqGS:AZPN)"
27665,IQ176291,,"First Hawaiian, Inc. (NasdaqGS:FHB)"
4622,IQ176102,,Ferro Corporation
16026,IQ1758160806,,Seadrill Partners LLC
4423,IQ175749,,Equifax Inc. (NYSE:EFX)
4351,IQ175480,,Energen Corporation
4186,IQ175181,,The Eastern Company (NasdaqGM:EML)
4058,IQ174901,,Dover Corporation (NYSE:DOV)
4036,IQ174765,,"Donaldson Company, Inc. (NYSE:DCI)"
3813,IQ174438,,Target Corporation (NYSE:TGT)
3734,IQ174336,,Dana Incorporated (NYSE:DAN)
3580,IQ173927,,"Crane Holdings, Co. (NYSE:CR)"
3532,IQ173840,,Corning Incorporated (NYSE:GLW)
3226,IQ173341,,Comcast Corporation (NasdaqGS:CMCSA)
3157,IQ173094,,"Coherent, Inc."
2547,IQ172899,,Cigna Corporation (NYSE:CI)
2751,IQ172207,,"Cardinal Health, Inc. (NYSE:CAH)"
2593,IQ172131,,Cabot Corporation (NYSE:CBT)
16705,IQ171759,,Central Pacific Financial Corp. (NYSE:CPF)
147242,IQ1717518,,Verint Systems Inc. (NasdaqGS:VRNT)
13526,IQ171737,,"Buckeye Partners, L.P."
2444,IQ171649,,Brunswick Corporation (NYSE:BC)
2497,IQ171604,,"MasTec, Inc. (NYSE:MTZ)"
2411,IQ171577,,BT Group plc (LSE:BT.A)
12976,IQ171547354,,"Sears Hometown and Outlet Stores, Inc."
65710,IQ171106,,EPR Properties (NYSE:EPR)
32748,IQ171030416,,"Newmark Group, Inc. (NasdaqGS:NMRK)"
24638,IQ170928919,,TransUnion (NYSE:TRU)
1988,IQ170352,,Ball Corporation (NYSE:BALL)
2137,IQ170260,,BCE Inc. (TSX:BCE)
170750,IQ170245760,,"Diamondback Energy, Inc. (NasdaqGS:FANG)"
170714,IQ170205476,,"Empire State Realty Trust, Inc. (NYSE:ESRT)"
170748,IQ170198295,,"EQM Midstream Partners, LP"
21761,IQ1699197,,"CDK Global, Inc."
1678,IQ169838,,APA Corporation (NasdaqGS:APA)
7648,IQ169308,,NCR Corporation (NYSE:NCR)
1382,IQ169142,,"US Airways Group, Inc."
1274,IQ169056,,Alleghany Corporation
1161,IQ168864,,"Advanced Micro Devices, Inc. (NasdaqGS:AMD)"
1045,IQ168569,,American Airlines Group Inc. (NasdaqGS:AAL)
150699,IQ1683286,,Cimarex Energy Co.
1004,IQ168154,,AAR Corp. (NYSE:AIR)
176362,IQ1674636,,"AeroVironment, Inc. (NasdaqGS:AVAV)"
12726,IQ166762,,Unum Group (NYSE:UNM)
65084,IQ166457,,"CoreCivic, Inc. (NYSE:CXW)"
162401,IQ165298,,Huntsman Corporation (NYSE:HUN)
11094,IQ163111,,"Valmont Industries, Inc. (NYSE:VMI)"
8530,IQ162270,,Pfizer Inc. (NYSE:PFE)
185881,IQ160233,,Booz Allen Hamilton Holding Corporation (NYSE:BAH)
28853,IQ160180,,ARRIS International Limited
145046,IQ160077,,Elevance Health Inc. (NYSE:ELV)
189579,IQ1600081,,Grocery Outlet Holding Corp. (NasdaqGS:GO)
36190,IQ159264,,Otis Worldwide Corporation (NYSE:OTIS)
10983,IQ159230,,Raytheon Technologies Corporation (NYSE:RTX)
315318,IQ157028,,Element Solutions Inc (NYSE:ESI)
154357,IQ1565109,,"QEP Resources, Inc."
162354,IQ1560395,,"Dolby Laboratories, Inc. (NYSE:DLB)"
150306,IQ155031,,"Texas Capital Bancshares, Inc. (NasdaqGS:TCBI)"
126554,IQ154924,,"Agilent Technologies, Inc. (NYSE:A)"
160598,IQ1543637,,"Beacon Roofing Supply, Inc. (NasdaqGS:BECN)"
176343,IQ1543272,,Clean Energy Fuels Corp. (NasdaqGS:CLNE)
14995,IQ1540573,,"SRH Total Return Fund, Inc. (NYSE:STEW)"
150477,IQ1538503,,"PRA Group, Inc. (NasdaqGS:PRAA)"
3469,IQ1534795,,"Continental Resources, Inc. (NYSE:CLR)"
264397,IQ1533412,,Cardtronics plc
147208,IQ1521245,,Sunoco Logistics Partners L.P.
187709,IQ1509857,,Sprague Resources LP
149738,IQ1475968,,CIT Group Inc.
1327,IQ1462309,,"Skyworks Solutions, Inc. (NasdaqGS:SWKS)"
170555,IQ146134836,,GasLog Ltd.
170384,IQ145625476,,Gogo Inc. (NasdaqGS:GOGO)
20089,IQ145260509,,"Terminix Global Holdings, Inc."
170375,IQ145116275,,Select Income REIT
312009,IQ144797851,,Frontline Ltd. (NYSE:FRO)
35077,IQ144524848,,"Uber Technologies, Inc. (NYSE:UBER)"
20168,IQ144405183,,"Range Resources - Louisiana, Inc."
186288,IQ1441103,,"Boingo Wireless, Inc."
198058,IQ143971118,,Capri Holdings Limited (NYSE:CPRI)
109699,IQ1437011,,BNC Bancorp
61711,IQ143627354,,"TG Therapeutics, Inc. (NasdaqCM:TGTX)"
7921,IQ143614,,Nordson Corporation (NasdaqGS:NDSN)
196159,IQ142892259,,PBF Energy Inc. (NYSE:PBF)
32688,IQ142659894,,"Stitch Fix, Inc. (NasdaqGS:SFIX)"
23996,IQ142250097,,"Global Net Lease, Inc. (NYSE:GNL)"
16101,IQ141885706,,AbbVie Inc. (NYSE:ABBV)
20943,IQ141821364,,"Sage Therapeutics, Inc. (NasdaqGM:SAGE)"
170781,IQ141758794,,"Titan Energy, LLC"
146017,IQ1413208,,"Acuity Brands, Inc. (NYSE:AYI)"
148932,IQ1413132,,Montpelier Re Holdings Ltd.
180483,IQ141108755,,"Berry Global Group, Inc. (NYSE:BERY)"
170527,IQ140950927,,"Post Holdings, Inc. (NYSE:POST)"
189516,IQ140508224,,Ares Commercial Real Estate Corporation (NYSE:ACRE)
10499,IQ140283,,Texas Instruments Incorporated (NasdaqGS:TXN)
199356,IQ140233,,"Tripadvisor, Inc. (NasdaqGS:TRIP)"
8264,IQ139813,,PG&E Corporation (NYSE:PCG)
6266,IQ139677,,Johnson & Johnson (NYSE:JNJ)
187962,IQ139667332,,Brookfield Global Listed Infrastructure Income Fund Inc.
7154,IQ139488,,McDonald's Corporation (NYSE:MCD)
35254,IQ139360745,,"Personalis, Inc. (NasdaqGM:PSNL)"
187814,IQ139317925,,"Rose Rock Midstream, L.P."
35013,IQ139264388,,"Pinterest, Inc. (NYSE:PINS)"
187775,IQ139013593,,"Chuy's Holdings, Inc. (NasdaqGS:CHUY)"
187740,IQ138672527,,"MACOM Technology Solutions Holdings, Inc. (NasdaqGS:MTSI)"
170772,IQ138670817,,The Cushing Energy Income Fund
31142,IQ138644,,STMicroelectronics N.V. (ENXTPA:STM)
189490,IQ138613332,,Exelis Inc.
191355,IQ138240719,,"Tortoise Pipeline & Energy Fund, Inc. (NYSE:TTP)"
268208,IQ137758,,Luxfer Holdings PLC (NYSE:LXFR)
181989,IQ137649125,,"U.S. Silica Holdings, Inc. (NYSE:SLCA)"
166213,IQ137610,,"Liquidity Services, Inc. (NasdaqGS:LQDT)"
17928,IQ137473239,,IQVIA Holdings Inc. (NYSE:IQV)
33603,IQ137414956,,"Domo, Inc. (NasdaqGM:DOMO)"
6900,IQ137411,,MTS Systems Corporation
194456,IQ137138150,,Chesapeake Granite Wash Trust (OTCPK:CHKR)
189567,IQ136932229,,"Manning & Napier, Inc."
162906,IQ13651733,,IHS Markit Ltd.
164756,IQ13649709,,"Boardwalk Pipeline Partners, LP"
160183,IQ136442,,"Life Time, Inc."
164755,IQ13639284,,"Crocs, Inc. (NasdaqGS:CROX)"
61557,IQ136356,,SS&C Advent
66708,IQ136333,,Broadcom Corporation
176022,IQ13627017,,Emergent BioSolutions Inc. (NYSE:EBS)
33610,IQ13626992,,"Avalara, Inc."
187119,IQ13622321,,"Teavana Holdings, Inc."
162768,IQ13580386,,DryShips Inc.
2019,IQ135506,,The Bank of New York Mellon Corporation (NYSE:BK)
163629,IQ135474,,"Neustar, Inc."
1440,IQ135470,,"American Electric Power Company, Inc. (NasdaqGS:AEP)"
174053,IQ1352812,,"Allied World Assurance Company Holdings, Ltd"
35874,IQ13513114,,Reynolds Consumer Products Inc. (NasdaqGS:REYN)
100572,IQ134992,,Pearson plc (LSE:PSON)
146156,IQ1348220,,Alere Inc.
194755,IQ134724049,,Amplify Energy Corp. (NYSE:AMPY)
35620,IQ134521275,,"Datadog, Inc. (NasdaqGS:DDOG)"
201140,IQ134386019,,Ambev S.A. (BOVESPA:ABEV3)
30923,IQ1342651,,TechnipFMC plc (NYSE:FTI)
100477,IQ1342650,,James Hardie Industries plc (ASX:JHX)
145049,IQ1342560,,GameStop Corp. (NYSE:GME)
145042,IQ1342556,,The Advisory Board Company
62723,IQ1342547,,Tucows Inc. (NasdaqCM:TCX)
145729,IQ1341753,,Penn Virginia Resource Partners LP
1300,IQ1340740,,Honeywell International Inc. (NasdaqGS:HON)
161853,IQ13376023,,Kearny Financial Corp. (NasdaqGS:KRNY)
178943,IQ1337507,,"Entropic Communications, LLC"
164266,IQ13356885,,"Medivation, Inc."
16848,IQ133551169,,"Travere Therapeutics, Inc. (NasdaqGM:TVTX)"
125794,IQ1335304,,"NeoGenomics, Inc. (NasdaqCM:NEO)"
187319,IQ133368073,,SandRidge Permian Trust
170616,IQ13289149,,Splunk Inc. (NasdaqGS:SPLK)
163692,IQ13239506,,Student Transportation Inc.
35882,IQ132234994,,Brookfield Infrastructure Corporation (NYSE:BIPC)
152249,IQ1319083,,Sompo International Holdings Ltd.
60902,IQ131627,,"Hawaiian Holdings, Inc. (NasdaqGS:HA)"
187128,IQ131112810,,"WPX Energy, Inc."
183366,IQ13103664,,Hyatt Hotels Corporation (NYSE:H)
28543,IQ130911294,,"Sun Healthcare Group, Inc."
4860,IQ130863,,L.B. Foster Company (NasdaqGS:FSTR)
12441,IQ130705,,"Gartner, Inc. (NYSE:IT)"
26146,IQ130641748,,REGENXBIO Inc. (NasdaqGS:RGNX)
186671,IQ130395861,,"AG Mortgage Investment Trust, Inc. (NYSE:MITT)"
185921,IQ1303088,,"RigNet, Inc."
187405,IQ129557242,,ClearBridge Energy Midstream Opportunity Fund Inc (NYSE:EMO)
16113,IQ129555216,,Artisan Partners Asset Management Inc. (NYSE:APAM)
297209,IQ129396129,,Pacific Drilling Company LLC
186836,IQ129247543,,Golar LNG Partners LP
21630,IQ129158437,,STORE Capital Corporation (NYSE:STOR)
186785,IQ129040994,,Arcos Dorados Holdings Inc. (NYSE:ARCO)
15613,IQ1288232,,"Nomura Holdings, Inc. (TSE:8604)"
170945,IQ128739842,,"Puma Biotechnology, Inc. (NasdaqGS:PBYI)"
34410,IQ128680956,,"Moderna, Inc. (NasdaqGS:MRNA)"
18817,IQ128588256,,"Royce Global Value Trust, Inc. (NYSE:RGT)"
174876,IQ128584,,Sirona Dental Systems Inc.
160719,IQ128575,,GFI Group Inc.
171049,IQ128530849,,"Bloomin' Brands, Inc. (NasdaqGS:BLMN)"
34446,IQ128393446,,Silvergate Capital Corporation (NYSE:SI)
186715,IQ12826523,,"TerraVia Holdings, Inc."
20643,IQ128240703,,"Kite Pharma, Inc."
12635,IQ128209,,"Fiserv, Inc. (NasdaqGS:FISV)"
160282,IQ127918,,"Xerium Technologies, Inc."
7526,IQ127881,,QuidelOrtho Corporation (NasdaqGS:QDEL)
187483,IQ127863871,,Fidus Investment Corporation (NasdaqGS:FDUS)
162387,IQ12775219,,Seapeak LLC
26495,IQ127719,,"Welbilt, Inc."
18383,IQ127694719,,Brixmor Property Group Inc. (NYSE:BRX)
163822,IQ1276200,,"Zion Oil & Gas, Inc. (OTCPK:ZNOG)"
191255,IQ127149531,,Marriott Vacations Worldwide Corporation (NYSE:VAC)
186783,IQ127095032,,"VEREIT, Inc."
26746,IQ126751161,,"Nutanix, Inc. (NasdaqGS:NTNX)"
22040,IQ1265495,,"Upland Software, Inc. (NasdaqGM:UPLD)"
103487,IQ126475,,SAP SE (XTRA:SAP)
22815,IQ126411,,Trimble Inc. (NasdaqGS:TRMB)
184748,IQ126362,,"Quad/Graphics, Inc. (NYSE:QUAD)"
1891,IQ126269,,"Automatic Data Processing, Inc. (NasdaqGS:ADP)"
178083,IQ125757,,"VMware, Inc. (NYSE:VMW)"
19273,IQ12518001,,"Enable Midstream Partners, LP"
164585,IQ12453538,,"TAL International Group, Inc."
4598,IQ124423,,FedEx Corporation (NYSE:FDX)
31616,IQ124321,,Catamaran Corporation
11781,IQ1241057,,Ovintiv Inc. (TSX:OVV)
161040,IQ1239256,,"Heartland Payment Systems, Inc."
27980,IQ123891,,Jarden Corporation
162160,IQ12344550,,"Medical Properties Trust, Inc. (NYSE:MPW)"
157855,IQ122917,,"Salesforce, Inc. (NYSE:CRM)"
12053,IQ121729,,Dell EMC
122172,IQ121509,,"Ziff Davis, Inc. (NasdaqGS:ZD)"
162720,IQ12104159,,Navios Maritime Holdings Inc. (NYSE:NM)
175533,IQ1208927,,"Infinity Pharmaceuticals, Inc. (NasdaqGS:INFI)"
9850,IQ120623,,The Southern Company (NYSE:SO)
8272,IQ120622,,Sempra (NYSE:SRE)
184797,IQ120406,,"RealPage, Inc."
122061,IQ120262,,TIBCO Software Inc.
1878,IQ119902,,"Autodesk, Inc. (NasdaqGS:ADSK)"
3221,IQ119853,,Aon plc (NYSE:AON)
187812,IQ11888172,,Matador Resources Company (NYSE:MTDR)
145024,IQ1187230,,Gladstone Capital Corporation (NasdaqGS:GLAD)
161953,IQ11857151,,"Education Realty Trust, Inc."
186989,IQ118315802,,Marathon Petroleum Corporation (NYSE:MPC)
189491,IQ118218449,,Xylem Inc. (NYSE:XYL)
187698,IQ117973925,,"Civitas Resources, Inc. (NYSE:CIVI)"
186472,IQ117914257,,SandRidge Mississippian Trust I (OTCPK:SDTT.U)
186206,IQ117842106,,Andeavor Logistics LP
187607,IQ11686370,,"Silver Spring Networks, Inc."
165215,IQ11686323,,"Alaunos Therapeutics, Inc. (NasdaqGS:TCRT)"
186817,IQ116574943,,Blackrock Resources & Commodities Strategy Trust (NYSE:BCX)
35222,IQ116221003,,Fiverr International Ltd. (NYSE:FVRR)
170297,IQ115779020,,Northern Tier Energy LP
170761,IQ115620169,,Vipshop Holdings Limited (NYSE:VIPS)
164612,IQ115544,,"NxStage Medical, Inc."
170966,IQ115365176,,Legg Mason BW Global Income Opportunities Fund Inc. (NYSE:BWG)
26376,IQ115205344,,"BeiGene, Ltd. (NasdaqGS:BGNE)"
186331,IQ114977865,,Blackstone / GSO Long-Short Credit Income Fund (NYSE:BGX)
186501,IQ114823784,,NGL Energy Partners LP (NYSE:NGL)
185769,IQ114700502,,SodaStream International Ltd.
171141,IQ11464323,,"Five Below, Inc. (NasdaqGS:FIVE)"
179666,IQ11461566,,"GoTo Group, Inc."
35708,IQ114326063,,"Progyny, Inc. (NasdaqGS:PGNY)"
17695,IQ11421199,,"Tableau Software, LLC"
165051,IQ11420997,,SunPower Corporation (NasdaqGS:SPWR)
186557,IQ114198299,,Nuveen Energy MLP Total Return Fund
186556,IQ114059873,,Apollo Senior Floating Rate Fund Inc. (NYSE:AFT)
162887,IQ114039,,"DexCom, Inc. (NasdaqGS:DXCM)"
185654,IQ113970207,,"QR Energy, LP"
23077,IQ113922672,,Uniti Group Inc. (NasdaqGS:UNIT)
176363,IQ113918,,"Mellanox Technologies, Ltd."
162876,IQ11370596,,"Core-Mark Holding Company, Inc."
20644,IQ113665065,,"GoPro, Inc. (NasdaqGS:GPRO)"
177255,IQ11323448,,JMP Group LLC
24539,IQ113073,,VCA Inc.
185620,IQ112926137,,Cazador Acquisition Corp. Ltd.
24616,IQ112732,,"PayPal Holdings, Inc. (NasdaqGS:PYPL)"
161071,IQ11248163,,TearLab Corporation
6066,IQ112350,,International Business Machines Corporation (NYSE:IBM)
9063,IQ112302,,"AutoNation, Inc. (NYSE:AN)"
18750,IQ111853347,,Criteo S.A. (NasdaqGS:CRTO)
25756,IQ111528632,,"Pure Storage, Inc. (NYSE:PSTG)"
12081,IQ111484076,,Gladstone Land Corporation (NasdaqGM:LAND)
20823,IQ11129585,,"HealthEquity, Inc. (NasdaqGS:HQY)"
161036,IQ11113129,,Mattress Firm Holding Corp.
183283,IQ1108195,,Addus HomeCare Corporation (NasdaqGS:ADUS)
165123,IQ110741,,"Leidos Holdings, Inc. (NYSE:LDOS)"
160991,IQ11041860,,"Digital Realty Trust, Inc. (NYSE:DLR)"
185345,IQ110160895,,"Preferred Apartment Communities, Inc."
185339,IQ110044279,,"STAG Industrial, Inc. (NYSE:STAG)"
60900,IQ110001,,DISH Network Corporation (NasdaqGS:DISH)
185593,IQ109846931,,Western Asset High Yield Defined Opportunity Fund Inc. (NYSE:HYI)
15633,IQ109809,,Royal Bank of Canada (TSX:RY)
318728,IQ109766996,,Athene Holding Ltd.
185585,IQ109764267,,New Mountain Finance Corporation (NasdaqGS:NMFC)
163887,IQ109716,,Orchids Paper Products Company
162335,IQ10969688,,Prestige Consumer Healthcare Inc. (NYSE:PBH)
185484,IQ109542378,,First Trust High Income Long/Short Fund (NYSE:FSD)
158742,IQ109450,,MarketAxess Holdings Inc. (NasdaqGS:MKTX)
14353,IQ109300,,Shaw Communications Inc. (TSX:SJR.B)
7824,IQ109136,,"NV Energy, Inc."
12756,IQ109130811,,Coca-Cola Europacific Partners PLC (ENXTAM:CCEP)
29392,IQ109103,,Eastman Chemical Company (NYSE:EMN)
5606,IQ108856,,HP Inc. (NYSE:HPQ)
61870,IQ108839,,Open Text Corporation (NasdaqGS:OTEX)
6136,IQ108616,,"The Interpublic Group of Companies, Inc. (NYSE:IPG)"
20904,IQ108544,,"Hologic, Inc. (NasdaqGS:HOLX)"
7506,IQ108522,,"Molex, LLC"
10845,IQ108478,,Unilever PLC prior to Dual Listing
